date,number_cases_sold,cookie_type,troop_id,number_of_girls,period,SU Name,SU #
2020,34.66666667,Trefoils,1094,18,1,Hancock County,671
2024,8.666666667,"Toffee-
tastic",1094,13,5,Hancock County,671
2024,50.25,Tagalongs,1094,13,5,Hancock County,671
2024,23.66666667,Adventurefuls,1094,13,5,Hancock County,671
2024,51.58333333,Samoas,1094,13,5,Hancock County,671
2024,21.91666667,Trefoils,1094,13,5,Hancock County,671
2024,14.08333333,Lemon-Ups,1094,13,5,Hancock County,671
2020,138.1666667,Thin Mints,1094,18,1,Hancock County,671
2022,8.5,"Toffee-
tastic",1094,13,3,Hancock County,671
2022,50.33333333,Samoas,1094,13,3,Hancock County,671
2021,52.16666667,Samoas,1094,12,2,Hancock County,671
2021,9.083333333,"Toffee-
tastic",1094,12,2,Hancock County,671
2021,23.16666667,Trefoils,1094,12,2,Hancock County,671
2021,97.0,Thin Mints,1094,12,2,Hancock County,671
2023,109.6666667,Thin Mints,1094,14,4,Hancock County,671
2023,54.91666667,Samoas,1094,14,4,Hancock County,671
2023,16.08333333,Lemon-Ups,1094,14,4,Hancock County,671
2023,24.33333333,Trefoils,1094,14,4,Hancock County,671
2023,30.0,Adventurefuls,1094,14,4,Hancock County,671
2023,55.33333333,Tagalongs,1094,14,4,Hancock County,671
2021,50.25,Tagalongs,1094,12,2,Hancock County,671
2021,35.83333333,"Do-Si-
Dos",1094,12,2,Hancock County,671
2021,16.5,Lemon-Ups,1094,12,2,Hancock County,671
2023,8.0,"Toffee-
tastic",1094,14,4,Hancock County,671
2023,36.41666667,"Do-Si-
Dos",1094,14,4,Hancock County,671
2021,2.083333333,"Toffee-
tastic",1098,2,2,WaMoNa,616
2021,3.166666667,"Do-Si-
Dos",1098,2,2,WaMoNa,616
2021,1.166666667,Lemon-Ups,1098,2,2,WaMoNa,616
2021,8.333333333,Thin Mints,1098,2,2,WaMoNa,616
2021,4.416666667,Samoas,1098,2,2,WaMoNa,616
2021,5.333333333,Tagalongs,1098,2,2,WaMoNa,616
2020,12.33333333,Tagalongs,1098,4,1,WaMoNa,616
2022,0.0,"Toffee-
tastic",1098,0,3,WaMoNa,616
2020,18.0,Thin Mints,1098,4,1,WaMoNa,616
2020,12.08333333,Samoas,1098,4,1,WaMoNa,616
2020,4.0,Trefoils,1098,4,1,WaMoNa,616
2020,2.916666667,"Toffee-
tastic",1098,4,1,WaMoNa,616
2021,3.0,Trefoils,1098,2,2,WaMoNa,616
2022,0.0,Samoas,1098,0,3,WaMoNa,616
2020,8.25,"Do-Si-
Dos",1098,4,1,WaMoNa,616
2022,0.0,Trefoils,1098,0,3,WaMoNa,616
2022,0.0,Adventurefuls,1098,0,3,WaMoNa,616
2022,0.0,Thin Mints,1098,0,3,WaMoNa,616
2022,0.0,Tagalongs,1098,0,3,WaMoNa,616
2022,0.0,Lemon-Ups,1098,0,3,WaMoNa,616
2022,0.0,"Do-Si-
Dos",1098,0,3,WaMoNa,616
2022,0.0,Tagalongs,1099,0,3,Hancock County,671
2020,0.0,Samoas,1099,0,1,Hancock County,671
2020,0.0,Thin Mints,1099,0,1,Hancock County,671
2020,0.0,Trefoils,1099,0,1,Hancock County,671
2020,0.0,Tagalongs,1099,0,1,Hancock County,671
2020,0.0,"Toffee-
tastic",1099,0,1,Hancock County,671
2021,0.0,Samoas,1099,0,2,Hancock County,671
2021,0.0,"Toffee-
tastic",1099,0,2,Hancock County,671
2021,0.0,Tagalongs,1099,0,2,Hancock County,671
2021,0.0,"Do-Si-
Dos",1099,0,2,Hancock County,671
2022,0.0,Thin Mints,1099,0,3,Hancock County,671
2021,0.0,Trefoils,1099,0,2,Hancock County,671
2021,0.0,Thin Mints,1099,0,2,Hancock County,671
2020,0.0,"Do-Si-
Dos",1099,0,1,Hancock County,671
2022,0.0,Trefoils,1099,0,3,Hancock County,671
2022,0.0,"Toffee-
tastic",1099,0,3,Hancock County,671
2022,0.0,Adventurefuls,1099,0,3,Hancock County,671
2022,0.0,Samoas,1099,0,3,Hancock County,671
2022,0.0,Lemon-Ups,1099,0,3,Hancock County,671
2022,0.0,"Do-Si-
Dos",1099,0,3,Hancock County,671
2021,0.0,Lemon-Ups,1099,0,2,Hancock County,671
2024,2.0,Lemon-Ups,1100,3,5,Madison County,337
2024,4.0,Samoas,1100,3,5,Madison County,337
2024,1.0,"Toffee-
tastic",1100,3,5,Madison County,337
2020,213.1666667,Thin Mints,1100,27,1,Madison County,337
2020,132.4166667,Tagalongs,1100,27,1,Madison County,337
2020,17.0,"Toffee-
tastic",1100,27,1,Madison County,337
2020,123.3333333,"Do-Si-
Dos",1100,27,1,Madison County,337
2024,7.0,Thin Mints,1100,3,5,Madison County,337
2024,2.0,Adventurefuls,1100,3,5,Madison County,337
2024,3.0,"Do-Si-
Dos",1100,3,5,Madison County,337
2024,4.0,Trefoils,1100,3,5,Madison County,337
2024,5.0,Tagalongs,1100,3,5,Madison County,337
2020,48.0,Trefoils,1100,27,1,Madison County,337
2020,131.4166667,Samoas,1100,27,1,Madison County,337
2021,34.91666667,Trefoils,1100,20,2,Madison County,337
2021,81.0,Tagalongs,1100,20,2,Madison County,337
2023,9.0,Tagalongs,1100,5,4,Madison County,337
2021,14.08333333,"Toffee-
tastic",1100,20,2,Madison County,337
2023,1.0,"Toffee-
tastic",1100,5,4,Madison County,337
2023,8.0,Samoas,1100,5,4,Madison County,337
2023,10.0,Thin Mints,1100,5,4,Madison County,337
2023,5.0,Trefoils,1100,5,4,Madison County,337
2023,6.0,"Do-Si-
Dos",1100,5,4,Madison County,337
2022,25.33333333,Adventurefuls,1100,17,3,Madison County,337
2022,9.166666667,Lemon-Ups,1100,17,3,Madison County,337
2022,56.58333333,Thin Mints,1100,17,3,Madison County,337
2022,4.0,"Toffee-
tastic",1100,17,3,Madison County,337
2022,28.0,Samoas,1100,17,3,Madison County,337
2022,13.16666667,Trefoils,1100,17,3,Madison County,337
2022,35.25,Tagalongs,1100,17,3,Madison County,337
2022,27.58333333,"Do-Si-
Dos",1100,17,3,Madison County,337
2023,4.0,Adventurefuls,1100,5,4,Madison County,337
2023,1.5,Lemon-Ups,1100,5,4,Madison County,337
2021,73.25,Samoas,1100,20,2,Madison County,337
2021,29.16666667,Lemon-Ups,1100,20,2,Madison County,337
2021,140.0,Thin Mints,1100,20,2,Madison County,337
2021,62.75,"Do-Si-
Dos",1100,20,2,Madison County,337
2023,40.16666667,Tagalongs,1101,15,4,Hamilton Southeastern,611
2024,21.66666667,"Do-Si-
Dos",1101,12,5,Hamilton Southeastern,611
2024,8.75,"Toffee-
tastic",1101,12,5,Hamilton Southeastern,611
2024,20.83333333,Trefoils,1101,12,5,Hamilton Southeastern,611
2024,20.83333333,Adventurefuls,1101,12,5,Hamilton Southeastern,611
2024,16.5,Lemon-Ups,1101,12,5,Hamilton Southeastern,611
2024,33.08333333,Samoas,1101,12,5,Hamilton Southeastern,611
2022,22.08333333,Adventurefuls,1101,14,3,Hamilton Southeastern,611
2023,70.58333333,Thin Mints,1101,15,4,Hamilton Southeastern,611
2022,51.5,Thin Mints,1101,14,3,Hamilton Southeastern,611
2022,15.0,Trefoils,1101,14,3,Hamilton Southeastern,611
2022,28.25,Samoas,1101,14,3,Hamilton Southeastern,611
2022,11.33333333,Lemon-Ups,1101,14,3,Hamilton Southeastern,611
2022,27.66666667,Tagalongs,1101,14,3,Hamilton Southeastern,611
2022,21.75,"Do-Si-
Dos",1101,14,3,Hamilton Southeastern,611
2023,10.0,"Toffee-
tastic",1101,15,4,Hamilton Southeastern,611
2023,21.5,"Do-Si-
Dos",1101,15,4,Hamilton Southeastern,611
2023,13.91666667,Lemon-Ups,1101,15,4,Hamilton Southeastern,611
2023,40.58333333,Samoas,1101,15,4,Hamilton Southeastern,611
2023,19.16666667,Trefoils,1101,15,4,Hamilton Southeastern,611
2023,22.08333333,Adventurefuls,1101,15,4,Hamilton Southeastern,611
2022,6.166666667,"Toffee-
tastic",1101,14,3,Hamilton Southeastern,611
2024,34.83333333,Tagalongs,1101,12,5,Hamilton Southeastern,611
2024,67.83333333,Thin Mints,1101,12,5,Hamilton Southeastern,611
2021,11.16666667,"Do-Si-
Dos",1101,9,2,Hamilton Southeastern,611
2021,21.5,Samoas,1101,9,2,Hamilton Southeastern,611
2021,36.91666667,Thin Mints,1101,9,2,Hamilton Southeastern,611
2021,19.41666667,Tagalongs,1101,9,2,Hamilton Southeastern,611
2021,7.0,Lemon-Ups,1101,9,2,Hamilton Southeastern,611
2021,3.666666667,"Toffee-
tastic",1101,9,2,Hamilton Southeastern,611
2021,10.33333333,Trefoils,1101,9,2,Hamilton Southeastern,611
2020,13.41666667,Samoas,1102,8,1,Wayne/Union,202
2020,13.58333333,Thin Mints,1102,8,1,Wayne/Union,202
2021,1.0,Tagalongs,1102,2,2,Wayne/Union,202
2020,5.583333333,Trefoils,1102,8,1,Wayne/Union,202
2020,19.08333333,Tagalongs,1102,8,1,Wayne/Union,202
2020,8.333333333,"Do-Si-
Dos",1102,8,1,Wayne/Union,202
2020,1.75,"Toffee-
tastic",1102,8,1,Wayne/Union,202
2022,0.0,Trefoils,1102,0,3,Wayne/Union,202
2022,0.0,Lemon-Ups,1102,0,3,Wayne/Union,202
2022,0.0,Adventurefuls,1102,0,3,Wayne/Union,202
2022,0.0,Tagalongs,1102,0,3,Wayne/Union,202
2022,0.0,Thin Mints,1102,0,3,Wayne/Union,202
2021,0.0,"Do-Si-
Dos",1102,2,2,Wayne/Union,202
2021,0.0,"Toffee-
tastic",1102,2,2,Wayne/Union,202
2021,1.0,Lemon-Ups,1102,2,2,Wayne/Union,202
2021,1.0,Thin Mints,1102,2,2,Wayne/Union,202
2021,1.0,Samoas,1102,2,2,Wayne/Union,202
2022,0.0,"Do-Si-
Dos",1102,0,3,Wayne/Union,202
2022,0.0,Samoas,1102,0,3,Wayne/Union,202
2022,0.0,"Toffee-
tastic",1102,0,3,Wayne/Union,202
2021,1.0,Trefoils,1102,2,2,Wayne/Union,202
2022,11.91666667,Samoas,1103,7,3,Southeast Indy,627
2022,5.75,Trefoils,1103,7,3,Southeast Indy,627
2022,8.666666667,"Do-Si-
Dos",1103,7,3,Southeast Indy,627
2022,5.583333333,Lemon-Ups,1103,7,3,Southeast Indy,627
2022,7.833333333,Adventurefuls,1103,7,3,Southeast Indy,627
2022,1.083333333,"Toffee-
tastic",1103,7,3,Southeast Indy,627
2022,12.16666667,Tagalongs,1103,7,3,Southeast Indy,627
2021,7.75,"Do-Si-
Dos",1103,6,2,Southeast Indy,627
2020,50.16666667,Thin Mints,1103,12,1,Southeast Indy,627
2021,13.16666667,Tagalongs,1103,6,2,Southeast Indy,627
2021,2.666666667,"Toffee-
tastic",1103,6,2,Southeast Indy,627
2021,6.25,Lemon-Ups,1103,6,2,Southeast Indy,627
2021,5.583333333,Trefoils,1103,6,2,Southeast Indy,627
2021,25.0,Thin Mints,1103,6,2,Southeast Indy,627
2021,16.75,Samoas,1103,6,2,Southeast Indy,627
2020,14.41666667,Trefoils,1103,12,1,Southeast Indy,627
2020,24.41666667,"Do-Si-
Dos",1103,12,1,Southeast Indy,627
2020,29.33333333,Samoas,1103,12,1,Southeast Indy,627
2020,6.333333333,"Toffee-
tastic",1103,12,1,Southeast Indy,627
2020,30.08333333,Tagalongs,1103,12,1,Southeast Indy,627
2022,23.25,Thin Mints,1103,7,3,Southeast Indy,627
2020,0.166666667,"Toffee-
tastic",1105,2,1,Southern Johnson County,629
2020,0.25,Trefoils,1105,2,1,Southern Johnson County,629
2020,1.5,"Do-Si-
Dos",1105,2,1,Southern Johnson County,629
2020,0.833333333,Tagalongs,1105,2,1,Southern Johnson County,629
2020,0.5,Samoas,1105,2,1,Southern Johnson County,629
2020,1.666666667,Thin Mints,1105,2,1,Southern Johnson County,629
2023,13.91666667,Adventurefuls,1111,7,4,Danwood,607
2023,90.33333333,Thin Mints,1111,7,4,Danwood,607
2023,8.0,Lemon-Ups,1111,7,4,Danwood,607
2024,20.0,Trefoils,1111,14,5,Danwood,607
2024,56.08333333,Tagalongs,1111,14,5,Danwood,607
2024,9.5,"Toffee-
tastic",1111,14,5,Danwood,607
2024,54.66666667,Samoas,1111,14,5,Danwood,607
2024,19.83333333,Lemon-Ups,1111,14,5,Danwood,607
2024,99.75,Thin Mints,1111,14,5,Danwood,607
2024,34.41666667,Adventurefuls,1111,14,5,Danwood,607
2023,24.5,Tagalongs,1111,7,4,Danwood,607
2023,9.333333333,Trefoils,1111,7,4,Danwood,607
2023,24.91666667,Samoas,1111,7,4,Danwood,607
2023,17.33333333,"Do-Si-
Dos",1111,7,4,Danwood,607
2024,40.41666667,"Do-Si-
Dos",1111,14,5,Danwood,607
2023,10.08333333,"Toffee-
tastic",1111,7,4,Danwood,607
2022,0.0,Thin Mints,1112,0,3,Ripley County,775
2022,0.0,"Do-Si-
Dos",1112,0,3,Ripley County,775
2022,0.0,"Toffee-
tastic",1112,0,3,Ripley County,775
2022,0.0,Adventurefuls,1112,0,3,Ripley County,775
2022,0.0,Lemon-Ups,1112,0,3,Ripley County,775
2022,0.0,Samoas,1112,0,3,Ripley County,775
2022,0.0,Tagalongs,1112,0,3,Ripley County,775
2022,0.0,Trefoils,1112,0,3,Ripley County,775
2022,0.0,"Toffee-
tastic",1115,0,3,Hamilton Southeastern,611
2022,0.0,Lemon-Ups,1115,0,3,Hamilton Southeastern,611
2022,0.0,Tagalongs,1115,0,3,Hamilton Southeastern,611
2022,0.0,"Do-Si-
Dos",1115,0,3,Hamilton Southeastern,611
2022,0.0,Trefoils,1115,0,3,Hamilton Southeastern,611
2022,0.0,Samoas,1115,0,3,Hamilton Southeastern,611
2022,0.0,Thin Mints,1115,0,3,Hamilton Southeastern,611
2022,0.0,Adventurefuls,1115,0,3,Hamilton Southeastern,611
2021,6.75,"Do-Si-
Dos",1116,6,2,Hamilton Southeastern,611
2020,12.91666667,"Do-Si-
Dos",1116,10,1,Hamilton Southeastern,611
2020,42.08333333,Thin Mints,1116,10,1,Hamilton Southeastern,611
2020,11.5,Trefoils,1116,10,1,Hamilton Southeastern,611
2020,23.08333333,Samoas,1116,10,1,Hamilton Southeastern,611
2020,23.08333333,Tagalongs,1116,10,1,Hamilton Southeastern,611
2020,3.666666667,"Toffee-
tastic",1116,10,1,Hamilton Southeastern,611
2022,2.333333333,"Do-Si-
Dos",1116,4,3,Hamilton Southeastern,611
2022,1.583333333,Lemon-Ups,1116,4,3,Hamilton Southeastern,611
2022,0.833333333,Trefoils,1116,4,3,Hamilton Southeastern,611
2022,2.833333333,Tagalongs,1116,4,3,Hamilton Southeastern,611
2021,16.5,Thin Mints,1116,6,2,Hamilton Southeastern,611
2022,2.25,Adventurefuls,1116,4,3,Hamilton Southeastern,611
2022,0.416666667,"Toffee-
tastic",1116,4,3,Hamilton Southeastern,611
2022,3.416666667,Samoas,1116,4,3,Hamilton Southeastern,611
2022,6.5,Thin Mints,1116,4,3,Hamilton Southeastern,611
2021,2.416666667,"Toffee-
tastic",1116,6,2,Hamilton Southeastern,611
2021,7.916666667,Samoas,1116,6,2,Hamilton Southeastern,611
2021,9.0,Tagalongs,1116,6,2,Hamilton Southeastern,611
2021,3.416666667,Trefoils,1116,6,2,Hamilton Southeastern,611
2021,3.916666667,Lemon-Ups,1116,6,2,Hamilton Southeastern,611
2022,1.0,Adventurefuls,1119,2,3,Carmel East,663
2022,0.25,Lemon-Ups,1119,2,3,Carmel East,663
2022,1.0,Trefoils,1119,2,3,Carmel East,663
2022,0.333333333,Tagalongs,1119,2,3,Carmel East,663
2022,1.25,Samoas,1119,2,3,Carmel East,663
2022,0.083333333,"Toffee-
tastic",1119,2,3,Carmel East,663
2020,4.166666667,Samoas,1119,3,1,Carmel Central,664
2020,7.666666667,Thin Mints,1119,3,1,Carmel Central,664
2020,2.666666667,Trefoils,1119,3,1,Carmel Central,664
2020,0.583333333,"Toffee-
tastic",1119,3,1,Carmel Central,664
2020,3.0,Tagalongs,1119,3,1,Carmel Central,664
2023,0.0,"Toffee-
tastic",1119,0,4,Carmel East,663
2021,3.5,Thin Mints,1119,2,2,Carmel East,663
2023,0.0,Adventurefuls,1119,0,4,Carmel East,663
2023,0.0,Tagalongs,1119,0,4,Carmel East,663
2023,0.0,Trefoils,1119,0,4,Carmel East,663
2023,0.0,Lemon-Ups,1119,0,4,Carmel East,663
2023,0.0,Samoas,1119,0,4,Carmel East,663
2020,2.0,"Do-Si-
Dos",1119,3,1,Carmel Central,664
2023,0.0,"Do-Si-
Dos",1119,0,4,Carmel East,663
2021,0.25,"Toffee-
tastic",1119,2,2,Carmel East,663
2021,1.25,Tagalongs,1119,2,2,Carmel East,663
2021,2.416666667,Samoas,1119,2,2,Carmel East,663
2021,0.75,Lemon-Ups,1119,2,2,Carmel East,663
2021,1.333333333,Trefoils,1119,2,2,Carmel East,663
2022,0.833333333,"Do-Si-
Dos",1119,2,3,Carmel East,663
2022,2.333333333,Thin Mints,1119,2,3,Carmel East,663
2021,0.833333333,"Do-Si-
Dos",1119,2,2,Carmel East,663
2023,0.0,Thin Mints,1119,0,4,Carmel East,663
2020,2.083333333,Samoas,1120,1,1,Carmel West,665
2020,1.166666667,Thin Mints,1120,1,1,Carmel West,665
2020,2.666666667,Tagalongs,1120,1,1,Carmel West,665
2020,1.0,"Do-Si-
Dos",1120,1,1,Carmel West,665
2020,0.083333333,"Toffee-
tastic",1120,1,1,Carmel West,665
2020,1.0,Trefoils,1120,1,1,Carmel West,665
2024,1.0,Lemon-Ups,1123,3,5,East/Central Marion,650
2024,0.5,Tagalongs,1123,3,5,East/Central Marion,650
2024,0.833333333,Adventurefuls,1123,3,5,East/Central Marion,650
2024,0.666666667,Samoas,1123,3,5,East/Central Marion,650
2024,0.083333333,"Toffee-
tastic",1123,3,5,East/Central Marion,650
2022,0.0,"Toffee-
tastic",1123,0,3,East/Central Marion,650
2022,0.0,Thin Mints,1123,0,3,East/Central Marion,650
2022,0.0,Adventurefuls,1123,0,3,East/Central Marion,650
2022,0.0,Samoas,1123,0,3,East/Central Marion,650
2022,0.0,"Do-Si-
Dos",1123,0,3,East/Central Marion,650
2023,0.0,Trefoils,1123,0,4,East/Central Marion,650
2022,0.0,Trefoils,1123,0,3,East/Central Marion,650
2022,0.0,Tagalongs,1123,0,3,East/Central Marion,650
2024,1.333333333,Trefoils,1123,3,5,East/Central Marion,650
2022,0.0,Lemon-Ups,1123,0,3,East/Central Marion,650
2024,1.75,Thin Mints,1123,3,5,East/Central Marion,650
2023,0.0,"Toffee-
tastic",1123,0,4,East/Central Marion,650
2023,0.0,Samoas,1123,0,4,East/Central Marion,650
2023,0.0,Lemon-Ups,1123,0,4,East/Central Marion,650
2023,0.0,Thin Mints,1123,0,4,East/Central Marion,650
2024,0.083333333,"Do-Si-
Dos",1123,3,5,East/Central Marion,650
2023,0.0,Adventurefuls,1123,0,4,East/Central Marion,650
2023,0.0,Tagalongs,1123,0,4,East/Central Marion,650
2023,0.0,"Do-Si-
Dos",1123,0,4,East/Central Marion,650
2022,0.0,Lemon-Ups,1124,0,3,Southeast Indy,627
2022,0.0,"Toffee-
tastic",1124,0,3,Southeast Indy,627
2022,0.0,Samoas,1124,0,3,Southeast Indy,627
2022,0.0,Tagalongs,1124,0,3,Southeast Indy,627
2022,0.0,Thin Mints,1124,0,3,Southeast Indy,627
2021,0.0,Tagalongs,1124,0,2,Southeast Indy,627
2021,0.0,Trefoils,1124,0,2,Southeast Indy,627
2021,0.0,"Toffee-
tastic",1124,0,2,Southeast Indy,627
2021,0.0,Samoas,1124,0,2,Southeast Indy,627
2021,0.0,Lemon-Ups,1124,0,2,Southeast Indy,627
2021,0.0,"Do-Si-
Dos",1124,0,2,Southeast Indy,627
2022,0.0,"Do-Si-
Dos",1124,0,3,Southeast Indy,627
2021,0.0,Thin Mints,1124,0,2,Southeast Indy,627
2022,0.0,Adventurefuls,1124,0,3,Southeast Indy,627
2020,0.0,"Toffee-
tastic",1124,0,1,Southeast Indy,627
2020,0.0,Thin Mints,1124,0,1,Southeast Indy,627
2020,0.0,Tagalongs,1124,0,1,Southeast Indy,627
2020,0.0,Trefoils,1124,0,1,Southeast Indy,627
2020,0.0,Samoas,1124,0,1,Southeast Indy,627
2020,0.0,"Do-Si-
Dos",1124,0,1,Southeast Indy,627
2022,0.0,Trefoils,1124,0,3,Southeast Indy,627
2020,17.08333333,"Do-Si-
Dos",1125,12,1,Ft. Ben (Lawrence Township),641
2022,0.0,Adventurefuls,1125,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Samoas,1125,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Trefoils,1125,0,3,Ft Ben (Lawrence Township),641
2022,0.0,"Toffee-
tastic",1125,0,3,Ft Ben (Lawrence Township),641
2020,28.75,Samoas,1125,12,1,Ft. Ben (Lawrence Township),641
2022,0.0,Tagalongs,1125,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Lemon-Ups,1125,0,3,Ft Ben (Lawrence Township),641
2020,23.25,Tagalongs,1125,12,1,Ft. Ben (Lawrence Township),641
2022,0.0,Thin Mints,1125,0,3,Ft Ben (Lawrence Township),641
2020,12.41666667,Trefoils,1125,12,1,Ft. Ben (Lawrence Township),641
2020,5.0,"Toffee-
tastic",1125,12,1,Ft. Ben (Lawrence Township),641
2021,0.0,Tagalongs,1125,0,2,Ft Ben (Lawrence Township),641
2021,0.0,Lemon-Ups,1125,0,2,Ft Ben (Lawrence Township),641
2021,0.0,"Toffee-
tastic",1125,0,2,Ft Ben (Lawrence Township),641
2021,0.0,Thin Mints,1125,0,2,Ft Ben (Lawrence Township),641
2021,0.0,"Do-Si-
Dos",1125,0,2,Ft Ben (Lawrence Township),641
2021,0.0,Samoas,1125,0,2,Ft Ben (Lawrence Township),641
2021,0.0,Trefoils,1125,0,2,Ft Ben (Lawrence Township),641
2020,47.66666667,Thin Mints,1125,12,1,Ft. Ben (Lawrence Township),641
2022,0.0,"Do-Si-
Dos",1125,0,3,Ft Ben (Lawrence Township),641
2021,1.0,"Toffee-
tastic",1126,5,2,Hunter,609
2021,7.916666667,Samoas,1126,5,2,Hunter,609
2021,20.5,Thin Mints,1126,5,2,Hunter,609
2021,4.5,Trefoils,1126,5,2,Hunter,609
2021,3.5,Lemon-Ups,1126,5,2,Hunter,609
2021,6.75,Tagalongs,1126,5,2,Hunter,609
2020,11.33333333,Samoas,1126,7,1,Hunter,609
2020,26.08333333,Thin Mints,1126,7,1,Hunter,609
2020,11.66666667,Tagalongs,1126,7,1,Hunter,609
2020,1.0,"Toffee-
tastic",1126,7,1,Hunter,609
2020,7.0,Trefoils,1126,7,1,Hunter,609
2020,8.0,"Do-Si-
Dos",1126,7,1,Hunter,609
2021,6.75,"Do-Si-
Dos",1126,5,2,Hunter,609
2022,3.583333333,Trefoils,1126,7,3,Hunter,609
2022,4.083333333,"Do-Si-
Dos",1126,7,3,Hunter,609
2023,9.75,Samoas,1126,5,4,Hunter,609
2024,4.166666667,Adventurefuls,1126,5,5,Hunter,609
2024,5.583333333,"Do-Si-
Dos",1126,5,5,Hunter,609
2024,4.166666667,Trefoils,1126,5,5,Hunter,609
2024,15.91666667,Thin Mints,1126,5,5,Hunter,609
2024,8.0,Tagalongs,1126,5,5,Hunter,609
2024,3.5,Lemon-Ups,1126,5,5,Hunter,609
2023,1.0,"Toffee-
tastic",1126,5,4,Hunter,609
2023,3.583333333,Trefoils,1126,5,4,Hunter,609
2023,5.5,Adventurefuls,1126,5,4,Hunter,609
2024,1.166666667,"Toffee-
tastic",1126,5,5,Hunter,609
2023,7.583333333,Tagalongs,1126,5,4,Hunter,609
2023,3.5,Lemon-Ups,1126,5,4,Hunter,609
2023,5.25,"Do-Si-
Dos",1126,5,4,Hunter,609
2022,3.583333333,Adventurefuls,1126,7,3,Hunter,609
2022,6.666666667,Samoas,1126,7,3,Hunter,609
2022,3.583333333,Lemon-Ups,1126,7,3,Hunter,609
2022,17.0,Thin Mints,1126,7,3,Hunter,609
2022,7.166666667,Tagalongs,1126,7,3,Hunter,609
2022,1.5,"Toffee-
tastic",1126,7,3,Hunter,609
2023,21.16666667,Thin Mints,1126,5,4,Hunter,609
2024,8.5,Samoas,1126,5,5,Hunter,609
2023,37.91666667,Thin Mints,1128,11,4,Warren Township,617
2023,16.08333333,Adventurefuls,1128,11,4,Warren Township,617
2023,22.0,Samoas,1128,11,4,Warren Township,617
2023,17.16666667,Lemon-Ups,1128,11,4,Warren Township,617
2023,20.0,"Do-Si-
Dos",1128,11,4,Warren Township,617
2023,23.16666667,Trefoils,1128,11,4,Warren Township,617
2024,23.08333333,"Do-Si-
Dos",1128,11,5,Warren Township,617
2024,7.75,"Toffee-
tastic",1128,11,5,Warren Township,617
2022,16.25,Samoas,1128,7,3,Warren Township,617
2022,11.0,Tagalongs,1128,7,3,Warren Township,617
2022,11.16666667,Adventurefuls,1128,7,3,Warren Township,617
2022,15.83333333,Trefoils,1128,7,3,Warren Township,617
2022,5.333333333,"Toffee-
tastic",1128,7,3,Warren Township,617
2022,13.16666667,Lemon-Ups,1128,7,3,Warren Township,617
2022,16.41666667,"Do-Si-
Dos",1128,7,3,Warren Township,617
2022,26.33333333,Thin Mints,1128,7,3,Warren Township,617
2023,14.08333333,Tagalongs,1128,11,4,Warren Township,617
2024,17.25,Tagalongs,1128,11,5,Warren Township,617
2024,15.33333333,Adventurefuls,1128,11,5,Warren Township,617
2024,23.66666667,Samoas,1128,11,5,Warren Township,617
2024,26.16666667,Trefoils,1128,11,5,Warren Township,617
2024,41.33333333,Thin Mints,1128,11,5,Warren Township,617
2024,16.08333333,Lemon-Ups,1128,11,5,Warren Township,617
2023,8.0,"Toffee-
tastic",1128,11,4,Warren Township,617
2020,0.0,"Toffee-
tastic",1129,0,1,Decatur Township,614
2020,0.0,Trefoils,1129,0,1,Decatur Township,614
2020,0.0,Samoas,1129,0,1,Decatur Township,614
2020,0.0,"Do-Si-
Dos",1129,0,1,Decatur Township,614
2020,0.0,Tagalongs,1129,0,1,Decatur Township,614
2020,0.0,Thin Mints,1129,0,1,Decatur Township,614
2022,10.33333333,Tagalongs,1130,5,3,Ripley County,775
2022,4.833333333,Trefoils,1130,5,3,Ripley County,775
2022,11.33333333,Samoas,1130,5,3,Ripley County,775
2021,0.0,Lemon-Ups,1130,0,2,Ripley County,775
2021,0.0,Tagalongs,1130,0,2,Ripley County,775
2021,0.0,"Do-Si-
Dos",1130,0,2,Ripley County,775
2021,0.0,Trefoils,1130,0,2,Ripley County,775
2021,0.0,Thin Mints,1130,0,2,Ripley County,775
2021,0.0,Samoas,1130,0,2,Ripley County,775
2022,2.25,"Toffee-
tastic",1130,5,3,Ripley County,775
2022,4.666666667,Lemon-Ups,1130,5,3,Ripley County,775
2022,7.916666667,"Do-Si-
Dos",1130,5,3,Ripley County,775
2022,16.75,Thin Mints,1130,5,3,Ripley County,775
2022,7.166666667,Adventurefuls,1130,5,3,Ripley County,775
2021,0.0,"Toffee-
tastic",1130,0,2,Ripley County,775
2020,1.916666667,Tagalongs,1132,4,1,Manuka,651
2020,0.166666667,"Toffee-
tastic",1132,4,1,Manuka,651
2020,1.166666667,Samoas,1132,4,1,Manuka,651
2020,0.666666667,Trefoils,1132,4,1,Manuka,651
2020,0.333333333,"Do-Si-
Dos",1132,4,1,Manuka,651
2020,3.333333333,Thin Mints,1132,4,1,Manuka,651
2023,11.0,Samoas,1134,14,4,Sullivan,771
2023,11.0,"Do-Si-
Dos",1134,14,4,Sullivan,771
2023,8.0,Adventurefuls,1134,14,4,Sullivan,771
2020,0.0,"Do-Si-
Dos",1134,0,1,Hancock County,671
2023,6.0,Trefoils,1134,14,4,Sullivan,771
2024,8.333333333,Adventurefuls,1134,7,5,Sullivan,771
